X,X.1,CHARACTER_ID,SCRIPT_ID,CHARACTER_NAME,ACTOR_NAME,PARTIAL_MATCH,GENDER,MISGENDER,CHARACTER_RACE,ACTOR_RACE,PART_WHITE,AGE,EXTRACTED_WORDS,POLYGRAPH_.WORDS,IMDB_ACTOR_HOMEPAGE,GOOGLE_IMAGE_SEARCH
518,655,4518,1762,benny dalmau,Benicio Del Toro,n,m,,l,l,n,29,349,1010,http://www.imdb.com/name/nm0001125/?ref_=ttfc_fc_cl_t3,https://www.google.com/search?q=Benicio+Del+Toro+actor&source=lnms&tbm=isch
519,654,15496,5179,fenster,Benicio Del Toro,n,m,,w,l,n,28,223,385,http://www.imdb.com/name/nm0001125/?ref_=ttfc_fc_cl_t3,https://www.google.com/search?q=Benicio+Del+Toro+actor&source=lnms&tbm=isch
520,659,11655,3742,carlos,Benjamin Bratt,n,m,,l,l,y,41,403,1230,http://www.imdb.com/name/nm0000973/?ref_=ttfc_fc_cl_t5,https://www.google.com/search?q=Benjamin+Bratt+actor&source=lnms&tbm=isch
522,811,11626,3726,terry delfino,Bobby Cannavale,n,m,,w,l,y,41,728,1693,http://www.imdb.com/name/nm0134072/?ref_=ttfc_fc_cl_t3,https://www.google.com/search?q=Bobby+Cannavale+actor&source=lnms&tbm=isch
523,872,10698,3462,frank,Braulio Castillo,n,m,,l,l,n,75,206,572,http://www.imdb.com/name/nm0145027/?ref_=ttfc_fc_cl_t26,https://www.google.com/search?q=Braulio+Castillo+actor&source=lnms&tbm=isch
524,1003,12349,4034,michael,Bruno Campos,n,m,,l,l,n,32,1063,2260,http://www.imdb.com/name/nm0004797/?ref_=ttfc_fc_cl_t2,https://www.google.com/search?q=Bruno+Campos+actor&source=lnms&tbm=isch
525,1050,10995,3521,mary,Cameron Diaz,n,f,,w,l,y,26,1567,4688,http://www.imdb.com/name/nm0000139/?ref_=ttfc_fc_cl_t1,https://www.google.com/search?q=Cameron+Diaz+actress&source=lnms&tbm=isch
526,1049,4603,1801,lotte schwartz,Cameron Diaz,n,f,,w,l,y,27,1106,1931,http://www.imdb.com/name/nm0000139/?ref_=ttfc_fc_cl_t2,https://www.google.com/search?q=Cameron+Diaz+actress&source=lnms&tbm=isch
527,1048,1296,942,jenny everdeane,Cameron Diaz,n,f,,w,l,y,30,950,1291,http://www.imdb.com/name/nm0000139/?ref_=ttfc_fc_cl_t3,https://www.google.com/search?q=Cameron+Diaz+actress&source=lnms&tbm=isch
529,1046,5385,1989,natalie cook,Cameron Diaz,n,f,,w,l,y,28,704,2432,http://www.imdb.com/name/nm0000139/?ref_=ttfc_fc_cl_t1,https://www.google.com/search?q=Cameron+Diaz+actress&source=lnms&tbm=isch
530,1045,2094,1140,tina carlyle,Cameron Diaz,n,f,,w,l,y,22,615,1004,http://www.imdb.com/name/nm0000139/?ref_=ttfc_fc_cl_t13,https://www.google.com/search?q=Cameron+Diaz+actress&source=lnms&tbm=isch
532,1076,12793,4216,doctor,Carlos Carrasco,n,m,,l,l,n,43,215,308,http://www.imdb.com/name/nm0140033/?ref_=ttfc_fc_cl_t37,https://www.google.com/search?q=Carlos+Carrasco+actor&source=lnms&tbm=isch
533,1077,2082,1137,el mariachi,Carlos Gallardo,n,m,,l,l,y,NA,428,575,http://www.imdb.com/name/nm0002230/?ref_=ttfc_fc_cl_t1,https://www.google.com/search?q=Carlos+Gallardo+actor&source=lnms&tbm=isch
534,1239,3277,1412,romeo posar,Cheech Marin,n,m,,l,l,n,50,1358,1812,http://www.imdb.com/name/nm0001507/?ref_=ttfc_fc_cl_t4,https://www.google.com/search?q=Cheech+Marin+actor&source=lnms&tbm=isch
535,1449,5555,2041,emilio restrepo,Cliff Curtis,n,m,,l,i,n,43,392,922,http://www.imdb.com/name/nm0193295/?ref_=ttfc_fc_cl_t6,https://www.google.com/search?q=Cliff+Curtis+actor&source=lnms&tbm=isch
536,1448,4867,1863,pablo escobar,Cliff Curtis,n,m,,l,i,n,33,365,1156,http://www.imdb.com/name/nm0193295/?ref_=ttfc_fc_cl_t7,https://www.google.com/search?q=Cliff+Curtis+actor&source=lnms&tbm=isch
537,1447,582,776,cy coates,Cliff Curtis,n,m,,l,i,n,31,328,468,http://www.imdb.com/name/nm0193295/?ref_=ttfc_fc_cl_t8,https://www.google.com/search?q=Cliff+Curtis+actor&source=lnms&tbm=isch
538,1519,2081,1137,domino,Consuelo Gomez,n,f,,l,l,n,NA,495,697,http://www.imdb.com/name/nm0351042/?ref_=ttfc_fc_cl_t2,https://www.google.com/search?q=Consuelo+Gomez+actress&source=lnms&tbm=isch
539,1678,9878,3190,jumpy,Danny Trejo,n,m,,l,l,n,56,325,964,http://www.imdb.com/name/nm0001803/?ref_=ttfc_fc_cl_t16,https://www.google.com/search?q=Danny+Trejo+actor&source=lnms&tbm=isch
540,1686,11583,3720,gloria perez,Daphne Rubin-Vega,n,f,,l,l,n,29,827,2366,http://www.imdb.com/name/nm0748189/?ref_=ttfc_fc_cl_t6,https://www.google.com/search?q=Daphne+Rubin-Vega+actress&source=lnms&tbm=isch
541,2186,1757,1061,jimmy,Edward Furlong,n,m,,w,l,y,29,2622,3532,http://www.imdb.com/name/nm0000411/?ref_=ttfc_fc_cl_t1,https://www.google.com/search?q=Edward+Furlong+actor&source=lnms&tbm=isch
542,2185,5987,2150,hawk,Edward Furlong,n,m,,w,l,y,22,1577,5272,http://www.imdb.com/name/nm0000411/?ref_=ttfc_fc_cl_t3,https://www.google.com/search?q=Edward+Furlong+actor&source=lnms&tbm=isch
543,2184,15257,5104,john connor,Edward Furlong,n,m,,w,l,y,14,1089,1530,http://www.imdb.com/name/nm0000411/?ref_=ttfc_fc_cl_t3,https://www.google.com/search?q=Edward+Furlong+actor&source=lnms&tbm=isch
544,2258,1728,1053,jezzie,Elizabeth Pena,n,f,,l,l,n,31,1403,1969,http://www.imdb.com/name/nm0001615/?ref_=ttfc_fc_cl_t2,https://www.google.com/search?q=Elizabeth+Pena+actress&source=lnms&tbm=isch
545,2257,8535,2793,pilar,Elizabeth Pena,n,f,,l,l,n,37,917,3362,http://www.imdb.com/name/nm0001615/?ref_=ttfc_fc_cl_t4,https://www.google.com/search?q=Elizabeth+Pena+actress&source=lnms&tbm=isch
546,2256,10046,3248,johnson,Elizabeth Pena,n,f,,l,l,n,39,234,467,http://www.imdb.com/name/nm0001615/?ref_=ttfc_fc_cl_t18,https://www.google.com/search?q=Elizabeth+Pena+actress&source=lnms&tbm=isch
548,2462,15400,5160,fale,Felix Pire,y,m,,l,l,n,24,248,382,http://www.imdb.com/name/nm0685091/?ref_=ttfc_fc_cl_t41,https://www.google.com/search?q=Felix+Pire+actor&source=lnms&tbm=isch
550,2501,1026,875,lady jessica,Francesca Annis,n,f,,w,w,,39,485,707,http://www.imdb.com/name/nm0000768/?ref_=ttfc_fc_cl_t1,https://www.google.com/search?q=Francesca+Annis+actress&source=lnms&tbm=isch
551,2571,7627,2585,ray bronson,Freddie Prinze Jr.,n,m,,w,w,,22,264,856,http://www.imdb.com/name/nm0005327/?ref_=ttfc_fc_cl_t2,https://www.google.com/search?q=Freddie+Prinze+Jr.+actor&source=lnms&tbm=isch
552,2590,10789,3473,aokee,Gabriel Iglesias,n,m,,l,l,n,30,672,2098,http://www.imdb.com/name/nm0407101/?ref_=ttfc_fc_cl_t7,https://www.google.com/search?q=Gabriel+Iglesias+actor&source=lnms&tbm=isch
553,2847,898,852,barbosa,Gregory Sierra,n,m,,l,l,y,51,404,539,http://www.imdb.com/name/nm0797268/?ref_=ttfc_fc_cl_t40,https://www.google.com/search?q=Gregory+Sierra+actor&source=lnms&tbm=isch
554,2987,437,734,dom paulo,Hector Elizondo,n,m,,l,l,n,58,464,1008,http://www.imdb.com/name/nm0001185/?ref_=ttfc_fc_cl_t52,https://www.google.com/search?q=Hector+Elizondo+actor&source=lnms&tbm=isch
555,2986,1894,1097,g. p. cobb,Hector Elizondo,n,m,,l,l,n,53,422,576,http://www.imdb.com/name/nm0001185/?ref_=ttfc_fc_cl_t8,https://www.google.com/search?q=Hector+Elizondo+actor&source=lnms&tbm=isch
556,2985,10015,3242,fisher,Hector Elizondo,n,m,,l,l,n,63,326,926,http://www.imdb.com/name/nm0001185/?ref_=ttfc_fc_cl_t4,https://www.google.com/search?q=Hector+Elizondo+actor&source=lnms&tbm=isch
557,3232,9243,2996,joker,Jacob Vargas,n,m,,l,l,n,29,237,399,http://www.imdb.com/name/nm0889846/?ref_=ttfc_fc_cl_t6,https://www.google.com/search?q=Jacob+Vargas+actor&source=lnms&tbm=isch
558,3231,3315,1423,manolo sanchez,Jacob Vargas,n,m,,l,l,n,29,197,269,http://www.imdb.com/name/nm0889846/?ref_=ttfc_fc_cl_t2,https://www.google.com/search?q=Jacob+Vargas+actor&source=lnms&tbm=isch
560,3642,4430,1734,zoe,Jennifer Lopez,n,f,,l,l,n,41,2815,5306,http://www.imdb.com/name/nm0000182/?ref_=ttfc_fc_cl_t1,https://www.google.com/search?q=Jennifer+Lopez+actress&source=lnms&tbm=isch
561,3641,11306,3629,grace mckenna,Jennifer Lopez,n,f,,l,l,n,28,2186,7030,http://www.imdb.com/name/nm0000182/?ref_=ttfc_fc_cl_t6,https://www.google.com/search?q=Jennifer+Lopez+actress&source=lnms&tbm=isch
562,3640,6313,2226,slim hiller,Jennifer Lopez,n,f,,w,l,n,33,1303,4116,http://www.imdb.com/name/nm0000182/?ref_=ttfc_fc_cl_t1,https://www.google.com/search?q=Jennifer+Lopez+actress&source=lnms&tbm=isch
563,3639,9465,3047,karen sisco,Jennifer Lopez,n,f,,w,l,n,29,1843,6018,http://www.imdb.com/name/nm0000182/?ref_=ttfc_fc_cl_t2,https://www.google.com/search?q=Jennifer+Lopez+actress&source=lnms&tbm=isch
564,3638,5347,1976,catherine deane,Jennifer Lopez,n,f,,l,l,n,31,841,2780,http://www.imdb.com/name/nm0000182/?ref_=ttfc_fc_cl_t1,https://www.google.com/search?q=Jennifer+Lopez+actress&source=lnms&tbm=isch
565,3710,6448,2265,sue storm,Jessica Alba,n,f,,w,l,y,24,959,3046,http://www.imdb.com/name/nm0004695/?ref_=ttfc_fc_cl_t2,https://www.google.com/search?q=Jessica+Alba+actress&source=lnms&tbm=isch
567,4004,14526,4829,phil d'andrea,John Ortiz,n,m,,l,l,n,41,266,361,http://www.imdb.com/name/nm0651159/?ref_=ttfc_fc_cl_t46,https://www.google.com/search?q=John+Ortiz+actor&source=lnms&tbm=isch
568,4143,1927,1107,pedro,Jorge Garcia,n,m,,l,l,n,32,463,654,http://www.imdb.com/name/nm0306201/?ref_=ttfc_fc_cl_t11,https://www.google.com/search?q=Jorge+Garcia+actor&source=lnms&tbm=isch
570,4147,5154,1943,jabir,Jose Luis Garcia Perez,y,m,,l,l,n,38,245,947,http://www.imdb.com/name/nm0305825/?ref_=ttfc_fc_cl_t2,https://www.google.com/search?q=Jose+Perez+actor&source=lnms&tbm=isch
571,4148,5105,1933,ernesto martel,Jose Luis Gomez,n,m,,l,l,n,69,220,728,http://www.imdb.com/name/nm0351133/?ref_=ttfc_fc_cl_t4,https://www.google.com/search?q=Jose+Luis+Gomez+actor&source=lnms&tbm=isch
572,4204,2290,1196,rod lane,Jsu Garcia,y,m,,w,l,n,21,215,329,http://www.imdb.com/name/nm0006987/?ref_=ttfc_fc_cl_t5,https://www.google.com/search?q=Jsu+Garcia+actor&source=lnms&tbm=isch
573,4242,14034,4626,rita repulsa,Julia Cortez,n,f,,l,l,n,46,205,271,http://www.imdb.com/name/nm0181372/?ref_=ttfc_fc_cl_t16,https://www.google.com/search?q=Julia+Cortez+actress&source=lnms&tbm=isch
574,4783,9121,2962,rita,Laura Harring,y,f,,w,l,y,37,277,1082,http://www.imdb.com/name/nm0005009/?ref_=ttfc_fc_cl_t4,https://www.google.com/search?q=Laura+Harring+actress&source=lnms&tbm=isch
575,4883,4771,1846,nyssa,Leonor Varela,n,f,,w,l,n,30,644,1928,http://www.imdb.com/name/nm0007237/?ref_=ttfc_fc_cl_t4,https://www.google.com/search?q=Leonor+Varela+actress&source=lnms&tbm=isch
576,5064,3470,1467,tomas,Luis Chavez,y,m,,l,l,n,NA,186,255,http://www.imdb.com/name/nm0161670/?ref_=ttfc_fc_cl_t6,https://www.google.com/search?q=Luis+Chavez+actor&source=lnms&tbm=isch
577,5069,3319,1423,ray castro,Luis Guzman,y,m,,l,l,n,44,233,297,http://www.imdb.com/name/nm0350079/?ref_=ttfc_fc_cl_t18,https://www.google.com/search?q=Luis+Guzman+actor&source=lnms&tbm=isch
578,5109,15403,5160,kathryn railly,Madeleine Stowe,n,f,,l,l,y,37,1605,3086,http://www.imdb.com/name/nm0000656/?ref_=ttfc_fc_cl_t13,https://www.google.com/search?q=Madeleine+Stowe+actress&source=lnms&tbm=isch
579,5108,13669,4503,cora munro,Madeleine Stowe,n,f,,w,l,y,34,482,1378,http://www.imdb.com/name/nm0000656/?ref_=ttfc_fc_cl_t2,https://www.google.com/search?q=Madeleine+Stowe+actress&source=lnms&tbm=isch
580,5146,2027,1128,samuel ramos,Marc Anthony,n,m,,l,l,n,36,342,465,http://www.imdb.com/name/nm0004711/?ref_=ttfc_fc_cl_t5,https://www.google.com/search?q=Marc+Anthony+actor&source=lnms&tbm=isch
582,5210,11790,3768,luca,Marieh Delfino,n,f,,w,l,n,28,407,1354,http://www.imdb.com/name/nm1028991/?ref_=ttfc_fc_cl_t9,https://www.google.com/search?q=Marieh+Delfino+actress&source=lnms&tbm=isch
583,5502,6754,2346,sophina,Melonie Diaz,n,f,,b,l,n,29,618,1086,http://www.imdb.com/name/nm0246686/?ref_=ttfc_fc_cl_t2,https://www.google.com/search?q=Melonie+Diaz+actress&source=lnms&tbm=isch
584,5514,12792,4216,anne,Mercedes Ruehl,n,f,,w,l,y,43,1292,1624,http://www.imdb.com/name/nm0001689/?ref_=ttfc_fc_cl_t9,https://www.google.com/search?q=Mercedes+Ruehl+actress&source=lnms&tbm=isch
585,5645,12442,4047,daniel,Michael Pena,n,m,,l,l,n,28,411,625,http://www.imdb.com/name/nm0671567/?ref_=ttfc_fc_cl_t34,https://www.google.com/search?q=Michael+Pena+actor&source=lnms&tbm=isch
586,5644,1914,1107,carlos,Michael Pena,n,m,,l,l,n,29,276,344,http://www.imdb.com/name/nm0671567/?ref_=ttfc_fc_cl_t34,https://www.google.com/search?q=Michael+Pena+actor&source=lnms&tbm=isch
587,5714,8641,2821,avi solomon,Miguel Perez,y,m,,l,l,n,42,307,172,http://www.imdb.com/name/nm0702296/?ref_=ttfc_fc_cl_t46,https://www.google.com/search?q=Miguel+Perez+actor&source=lnms&tbm=isch
588,5716,770,815,joe phipps,Miguel Sandoval,n,m,,l,l,n,51,375,495,http://www.imdb.com/name/nm0762153/?ref_=ttfc_fc_cl_t15,https://www.google.com/search?q=Miguel+Sandoval+actor&source=lnms&tbm=isch
589,5715,4851,1863,augusto olivera,Miguel Sandoval,y,m,,l,l,n,50,203,666,http://www.imdb.com/name/nm0762153/?ref_=ttfc_fc_cl_t8,https://www.google.com/search?q=Miguel+Sandoval+actor&source=lnms&tbm=isch
590,5775,8529,2793,mercedes cruz,Miriam Colon,n,f,,l,l,n,60,261,1050,http://www.imdb.com/name/nm0173125/?ref_=ttfc_fc_cl_t12,https://www.google.com/search?q=Miriam+Colon+actress&source=lnms&tbm=isch
591,6028,746,811,partida,Nydia Rodriguez Terracina,y,f,,l,l,n,NA,190,257,http://www.imdb.com/name/nm0735455/?ref_=ttfc_fc_cl_t20,https://www.google.com/search?q=Nydia+Rodriguez+Terracina+actress&source=lnms&tbm=isch
592,6081,6132,2184,standard,Oscar Isaac,n,m,,l,l,n,32,372,863,http://www.imdb.com/name/nm1209966/?ref_=ttfc_fc_cl_t5,https://www.google.com/search?q=Oscar+Isaac+actor&source=lnms&tbm=isch
593,6088,10077,3262,older benny,Pablo P. Vitar,n,m,,l,l,n,27,515,1776,http://www.imdb.com/name/nm0899954/?ref_=ttfc_fc_cl_t23,https://www.google.com/search?q=Pablo+P.+Vitar+actor&source=lnms&tbm=isch
594,6197,9471,3047,raymond cruz,Paul Calderon,n,m,,l,l,n,39,185,348,http://www.imdb.com/name/nm0129538/?ref_=ttfc_fc_cl_t27,https://www.google.com/search?q=Paul+Calderon+actor&source=lnms&tbm=isch
596,6282,5424,1999,escobar,Perry Lopez,n,m,,l,l,n,45,483,910,http://www.imdb.com/name/nm0520164/?ref_=ttfc_fc_cl_t4,https://www.google.com/search?q=Perry+Lopez+actor&source=lnms&tbm=isch
598,6506,11793,3768,michelle,Rebecca Mozo,n,f,,w,w,,NA,508,1606,http://www.imdb.com/name/nm1720113/?ref_=ttfc_fc_cl_t5,https://www.google.com/search?q=Rebecca+Mozo+actress&source=lnms&tbm=isch
599,6533,2080,1137,azul,Reinol Martinez,n,m,,l,l,n,NA,350,493,http://www.imdb.com/name/nm0553677/?ref_=ttfc_fc_cl_t5,https://www.google.com/search?q=Reinol+Martinez+actor&source=lnms&tbm=isch
600,6547,7174,2462,phreak,Renoly Santiago,n,m,,l,l,n,21,448,1200,http://www.imdb.com/name/nm0763632/?ref_=ttfc_fc_cl_t6,https://www.google.com/search?q=Renoly+Santiago+actor&source=lnms&tbm=isch
602,6902,14591,4863,mimi marquez,Rosario Dawson,n,f,,l,l,u,26,869,1264,http://www.imdb.com/name/nm0206257/?ref_=ttfc_fc_cl_t3,https://www.google.com/search?q=Rosario+Dawson+actress&source=lnms&tbm=isch
